0,0.0001,0.0301,0.0401,0.0701,0.0801,0.1101,0.1301,0.1601,0.1901,0.2301,0.2801,0.3601,1.3301,1.6101,1.8101,1.7401,1.7901,1.7301,1.5901,1.5301,1.4401,1.3801,1.3401,1.2001,1.1101,1.0701,1.0201,0.9301,0.8401,0.7901,0.7501,0.7001,0.6701,0.5701,0.5101,0.4301,0.3801,0.3401
0,0,0.0001,0.0301,0.0401,0.0601,0.0901,0.1101,0.1401,0.1701,0.2001,0.2501,0.3001,0.3901,1.4401,1.7201,1.8001,1.8901,1.7401,1.4901,1.4101,1.4501,1.3701,1.3201,1.2301,1.1001,1.1301,1.0101,0.9101,0.8801,0.8001,0.7201,0.7101,0.6301,0.6001,0.4801,0.4501,0.4201,0.3601
0,0,0,0.0001,0.0301,0.0501,0.0701,0.0901,0.1101,0.1401,0.1701,0.2101,0.2501,0.3301,0.4701,1.8401,1.8901,1.6701,1.7101,1.6101,1.5901,1.5101,1.4001,1.2801,1.1401,1.1801,1.0901,0.9901,0.9601,0.8801,0.8101,0.6901,0.6801,0.6501,0.5801,0.5101,0.4701,0.4301,0.3701
0,0,0,0,0.0001,0.0301,0.0501,0.0701,0.0901,0.1101,0.1401,0.1801,0.2101,0.2701,0.3501,1.5301,1.7301,1.8101,1.6401,1.5401,1.5001,1.4101,1.4101,1.3401,1.2301,1.1401,1.0501,0.9801,0.9001,0.8801,0.7901,0.7601,0.7101,0.6301,0.5601,0.5201,0.4501,0.4401,0.3801
0,0,0,0,0,0.0101,0.0301,0.0501,0.0701,0.0901,0.1201,0.1501,0.1801,0.2201,0.2801,0.3701,1.6601,1.8101,1.6201,1.5701,1.5701,1.4201,1.3801,1.2601,1.1701,1.1801,1.0601,0.9701,0.9501,0.8901,0.8301,0.7501,0.6701,0.6401,0.5601,0.4901,0.4601,0.4401,0.4001
0,0,0,0,0,0,0.0101,0.0301,0.0501,0.0701,0.0901,0.1201,0.1501,0.1801,0.2301,0.2901,0.4201,1.5401,1.5701,1.6201,1.5201,1.4501,1.4201,1.2901,1.1201,1.0301,1.0901,1.0101,0.9501,0.8401,0.7801,0.7601,0.6901,0.6001,0.5401,0.5101,0.4601,0.4401,0.3801
0,0,0,0,0,0,0,0.0101,0.0301,0.0501,0.0701,0.0901,0.1301,0.1501,0.1901,0.2401,0.3101,1.2101,1.5701,1.6201,1.5001,1.4601,1.4301,1.2601,1.2401,1.1101,1.0701,0.9901,0.9101,0.8401,0.7901,0.7101,0.6401,0.6301,0.5401,0.4801,0.4501,0.4401,0.4301
0,0,0,0,0,0,0,0,0.0101,0.0301,0.0501,0.0701,0.1001,0.1201,0.1601,0.2001,0.2401,0.3301,1.2001,1.5001,1.4601,1.4501,1.3601,1.2701,1.2001,1.1601,0.9701,0.9801,0.9401,0.8201,0.7801,0.7601,0.6501,0.6001,0.5601,0.5301,0.4701,0.4601,0.4101
0,0,0,0,0,0,0,0,0,0.0101,0.0301,0.0501,0.0701,0.1001,0.1301,0.1601,0.2001,0.2501,0.3501,1.1601,1.4101,1.4501,1.4301,1.3001,1.1701,1.1101,1.0001,0.9201,0.8901,0.8101,0.7801,0.6701,0.6901,0.6101,0.5601,0.5201,0.4901,0.4701,0.4101
0,0,0,0,0,0,0,0,0,0,0.0101,0.0301,0.0501,0.0801,0.1001,0.1301,0.1601,0.2101,0.2601,0.4101,1.1401,1.3701,1.3901,1.2901,1.2001,1.1201,1.1201,0.9901,0.9301,0.8301,0.8101,0.7101,0.6601,0.6001,0.5801,0.5401,0.4801,0.4501,0.4001
